NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,geometry,date,county,state,cases,deaths,daily_increase,seven_day_moving_avg_new_cases,STATE,COUNTY,CENSUS2010POP,daily_increase_per_hundred_thousand
Northampton,Virginia,51,131,"POLYGON ((-75.86702473419768 37.5523144018435, -75.83125710140666 37.5507164544431, -75.79287227673939 37.52842046210696, -75.80490397211415 37.51000340083154, -75.79651119968541 37.49628237573083, -75.81267773807569 37.46917943477155, -75.82013855583502 37.4263412758543, -75.79042059876913 37.40824514060317, -75.82632603030504 37.41828476344553, -75.89676222138644 37.3675306364785, -75.93103997000333 37.14264412089051, -75.97063820068627 37.12637454426579, -76.01812686002756 37.30891799214142, -75.93410350548335 37.48477612872805, -75.96510257644445 37.47948491594428, -75.95436059443544 37.52196453910459, -75.93041163880903 37.55702100604226, -75.86702473419768 37.5523144018435))",2021-01-06,Northampton,Virginia,466.0,31.0,3.0,3.7142857142857144,51,131,12389,29.980512666766604
Northumberland,Virginia,51,133,"POLYGON ((-76.3566704020535 37.7002654433667, -76.37573698237534 37.71018431099314, -76.36589504374747 37.74499688451316, -76.37076291392098 37.76906721700396, -76.40778974749854 37.78526887853297, -76.42822991192598 37.8217138491396, -76.43807988017997 37.82542571217314, -76.45916060155503 37.81835414996613, -76.4851321940971 37.83625275641489, -76.51015748225085 37.83872121889394, -76.52279984364246 37.8524231283041, -76.54600152600003 37.86121955780811, -76.53992092326335 37.88066223545626, -76.56091787750665 37.92615084444307, -76.63918942955247 37.96887834993208, -76.61955870324118 37.9995586188345, -76.59498416203456 38.00300674750328, -76.58128945338589 38.02420837950638, -76.5577218790978 38.02545934345063, -76.57336975544526 38.00330026919072, -76.52422056942395 38.01287448454279, -76.36741461163619 37.9570799281469, -76.25886649956726 37.89015822670879, -76.25158777300655 37.85030677788109, -76.32420693450567 37.79894530035574, -76.30961093917892 37.71924582176695, -76.3566704020535 37.7002654433667))",2021-01-06,Northumberland,Virginia,462.0,10.0,3.0,5.428571428571429,51,133,12330,44.02734329741629
Nottoway,Virginia,51,135,"POLYGON ((-77.90130336443416 36.99256191298901, -77.9150899734488 36.98571450686063, -77.97736345384058 36.99319169469641, -77.99414127989618 37.00355265799538, -78.00007703853861 37.02982455855406, -78.01384774371313 37.02069995046023, -78.06105712747784 37.01323887368072, -78.08585960645796 37.0167448156575, -78.09462547157871 37.03166427540648, -78.11652884109998 37.03110375569981, -78.11430867538195 37.04154076732867, -78.1217700629857 37.0374247809835, -78.15008190300922 37.04498200606021, -78.17808835822028 37.08155400017152, -78.21221354394105 37.09133149457433, -78.22394705526482 37.11121010321432, -78.24366071984325 37.12106374955511, -78.23905171445477 37.29608975785631, -77.80877958866726 37.18959945764583, -77.82254330029647 37.16689426520219, -77.85719699082753 37.16679899757366, -77.88652517430071 37.14403666527454, -77.90845268450437 37.14079419864231, -77.90130336443416 36.99256191298901))",2021-01-06,Nottoway,Virginia,1234.0,24.0,24.0,17.714285714285715,51,135,15853,111.74090528156006
Orange,Virginia,51,137,"POLYGON ((-78.20703184489663 38.12714238421374, -78.37035133177861 38.1841086961776, -78.28753905206828 38.26942191949969, -78.24085366616247 38.23209643563481, -78.21102194742598 38.23725772388768, -78.18245668204153 38.25282903386487, -78.17967936387939 38.27006719061488, -78.16265018462445 38.26608107699658, -78.15984235388308 38.28014929276958, -78.13289466962998 38.28255647106997, -78.09971340531175 38.31173058932988, -78.090969867732 38.31811621425074, -78.03816554410032 38.31699880112014, -78.03298503654881 38.33016671449181, -78.00143663555356 38.34978521504979, -77.98147773065244 38.34805335420747, -77.97803675094111 38.3598518277967, -77.95102809333359 38.35904684482793, -77.91236140288775 38.37051340993651, -77.89485914914469 38.39051324002877, -77.88423880302028 38.38057240748961, -77.81849486641872 38.38257494443798, -77.78262828791239 38.36997143607594, -77.78854120097341 38.38038150960429, -77.76218869332936 38.39721145052357, -77.75570355284876 38.3904252767698, -77.75043155936361 38.39496849102818, -77.74509843711193 38.37866482734552, -77.70807191435863 38.36468022329217, -77.72498681390258 38.33020779509508, -77.95834510307944 38.12107400723038, -77.97999022946414 38.12099396998945, -78.00116994835855 38.13858320271471, -78.02283802393271 38.14121132524329, -78.05202887489736 38.13247581728966, -78.10015638165295 38.14992352137919, -78.12348006252338 38.13983385583474, -78.13871635577755 38.14293121935251, -78.1853866667079 38.12681446464413, -78.20703184489663 38.12714238421374))",2021-01-06,Orange,Virginia,1083.0,13.0,31.0,24.714285714285715,51,137,33481,73.81585291444615
Page,Virginia,51,139,"POLYGON ((-78.45430454365342 38.47174834575851, -78.48943970092698 38.41843903635042, -78.52839701203405 38.43217140653577, -78.55184346847794 38.42834904548612, -78.56268517326286 38.44683837339655, -78.62588278591411 38.46757791336789, -78.63277230872656 38.49471115969025, -78.65985820615687 38.49717900052082, -78.6824119235892 38.51010633593336, -78.6855324435126 38.52095493065551, -78.64513959066878 38.60881592844102, -78.62424914553056 38.62894930934694, -78.58817535086648 38.69907255222611, -78.55208658483501 38.73156518544814, -78.51422783018819 38.72417663432383, -78.48026821017747 38.74303605029198, -78.44015162827594 38.78912408381909, -78.38926198194176 38.82802549836761, -78.32861400869933 38.79309216963168, -78.2925181973185 38.78562736296132, -78.27983775995791 38.759417679054, -78.2861551071548 38.74306076081879, -78.31792491861459 38.73469891540159, -78.32606571619553 38.72422020152099, -78.3312157111678 38.71058688065904, -78.32153374341371 38.68844334761096, -78.32230438030433 38.65263592931765, -78.34085198775912 38.62531582582506, -78.35787365542835 38.6202118328398, -78.3863549982689 38.58873771883709, -78.39593014609369 38.55376952598262, -78.44672799567 38.52256629530211, -78.45430454365342 38.47174834575851))",2021-01-06,Page,Virginia,1154.0,34.0,23.0,19.857142857142858,51,139,24042,82.5935565141954
Patrick,Virginia,51,141,"POLYGON ((-80.43509198049937 36.55118113620138, -80.61084106958299 36.55743046469448, -80.61536620423161 36.58598319350138, -80.63080126958508 36.59873527584851, -80.62758237379079 36.63148817256466, -80.60713521581802 36.63655460762132, -80.59411204293252 36.65458702390395, -80.55791728583637 36.65369920627612, -80.54760165107191 36.63989798852236, -80.49138717113236 36.65447150089601, -80.45855703459341 36.68068983607792, -80.4561009532798 36.70569896137135, -80.45345444031722 36.74069875468987, -80.43980469757477 36.74420816753731, -80.41713618239106 36.73750177200426, -80.40299818657694 36.74328476053439, -80.37786343648787 36.79197449652997, -80.35308867266885 36.80571857442823, -80.34448148332089 36.82134712786899, -80.24354452433371 36.87630535985226, -80.18484997781027 36.86039519965314, -80.06874179144246 36.84704918399389, -80.06440895338822 36.82128848569634, -80.03115961856219 36.7902408743503, -80.06667600176195 36.7867690712355, -80.09125955687142 36.76628000379482, -80.08553795612804 36.71696007165953, -80.07283467318605 36.68139608054753, -80.05490498431362 36.66046129115156, -80.04182793522712 36.61310602721181, -80.0478633648414 36.54727246962202, -80.43509198049937 36.55118113620138))",2021-01-06,Patrick,Virginia,833.0,28.0,14.0,11.857142857142858,51,141,18490,64.12732751294136
Pittsylvania,Virginia,51,143,"POLYGON ((-79.71720165200327 36.54802787612505, -79.64134686200514 36.84678876508765, -79.59233438684387 37.04855617395693, -79.57479416073991 37.03979030883619, -79.55843677626837 37.05322200837665, -79.54805307099608 37.05294366527278, -79.47316914050097 37.01292411233712, -79.45900871353778 37.02267798409795, -79.47919690311743 37.06633350714938, -79.43534913527566 37.06613887937323, -79.39679729438524 37.06992207656907, -79.36880451544059 37.10391464394888, -79.37384017889784 37.12061554100593, -79.35032580735825 37.12687150041609, -79.33911038823284 37.14019244292024, -79.29092926429644 37.10554657479913, -79.27254193853965 37.1089911289892, -79.25751944055622 37.13279130341435, -79.23588949275509 37.12131256435651, -79.23023585891144 37.10144146730224, -79.20743876610184 37.11401109582249, -79.19998426843533 37.0655940562905, -79.18750234415386 37.07483724383059, -79.17344096651406 37.06505995664394, -79.14814888755724 37.06903488058973, -79.12714483616054 37.08473647772608, -79.09941858899879 37.056083663515, -79.2168032787023 36.54992131376638, -79.34685840758679 36.54897858385675, -79.34293352634309 36.56424212603565, -79.3083238174415 36.56748682024158, -79.30021213373074 36.58208778875612, -79.36077913725951 36.60804503157928, -79.36780925623498 36.63400232620648, -79.39755197563171 36.64319552284852, -79.42459078319018 36.60101496440785, -79.50138110233647 36.62102370479489, -79.51976749562056 36.59777027020193, -79.45865970972412 36.57668001688361, -79.46849481021879 36.54809682730153, -79.5100477627217 36.54779563861626, -79.71720165200327 36.54802787612505))",2021-01-06,Pittsylvania,Virginia,2897.0,41.0,84.0,43.714285714285715,51,143,63506,68.83489074148225
Powhatan,Virginia,51,145,"POLYGON ((-78.14266501507535 37.45620925741839, -78.1001016765873 37.64182085133355, -78.08161561233135 37.65596552986875, -78.01700235069448 37.64311061650334, -77.98374581510696 37.62466309445273, -77.95991859897322 37.62430062158881, -77.94956499184785 37.64111165403369, -77.95965066848126 37.67416548041491, -77.91906106389567 37.69425322196209, -77.89795817039173 37.66395350553336, -77.83617439358473 37.62969021024347, -77.83201649777165 37.6093048026857, -77.76870621133463 37.61218080754297, -77.73783696129635 37.5886748800618, -77.70181735365753 37.58466167293086, -77.66517221224254 37.5597824203643, -77.7908029653351 37.47024939540202, -77.81149479378612 37.42577801053353, -77.82886743382252 37.42255849309078, -77.83526098476142 37.42752525717557, -77.84390542121373 37.41662294166451, -77.85781418415336 37.41703493919014, -77.86900660228524 37.45326678797852, -77.89217777206359 37.44911650735925, -77.89577121106298 37.47086016502695, -77.91959842719672 37.48030160662596, -77.98805135243242 37.48322014259961, -78.00897883745883 37.49083813381456, -78.01937746229446 37.48444857178671, -78.01870608194339 37.47175715196975, -78.05000100577369 37.46890394088983, -78.06146005929655 37.45071564625255, -78.08060931886534 37.45379798659889, -78.09675264904597 37.44193449894017, -78.14266501507535 37.45620925741839))",2021-01-06,Powhatan,Virginia,910.0,6.0,2.0,8.285714285714286,51,145,28046,29.54330131111134
Prince Edward,Virginia,51,147,"POLYGON ((-78.24366071984325 37.12106374955511, -78.27190448935895 37.11726040058792, -78.28672842245922 37.10038777314016, -78.31220274802676 37.10792930159291, -78.35830684080609 37.10262265120539, -78.45032428389158 37.07881051004712, -78.46842114439926 37.0949886007382, -78.49680991342133 37.10428105391979, -78.50522547962743 37.12869132451736, -78.55690202932063 37.1504683957905, -78.58854264150607 37.1420256324637, -78.62693575481966 37.16116712142657, -78.63841884541681 37.19461072140049, -78.68650180069849 37.20230781738367, -78.68570122107307 37.25257089386091, -78.64893459918561 37.31420070906272, -78.6018364904976 37.33821089706375, -78.58998885487496 37.39906971274666, -78.58566233691353 37.38006913077105, -78.57404212102399 37.37790263403787, -78.57505665133228 37.36791973661869, -78.56288715721261 37.36757663846551, -78.5557224513427 37.35222290545396, -78.53952441609644 37.35327224807673, -78.52196030833031 37.33891434411522, -78.4958130482905 37.33188065066103, -78.487230103233 37.33920097586541, -78.47390139012292 37.33794990831308, -78.43042101652881 37.33285011145501, -78.39016762015915 37.30686131997183, -78.36587551457552 37.30749094626712, -78.3565140584134 37.29848849209827, -78.34225484114701 37.31672258150642, -78.32945256068567 37.31001271510274, -78.30875399770952 37.32239139393363, -78.29774470685703 37.32110214680423, -78.29211428122304 37.33610138477394, -78.28052509595312 37.33481597114346, -78.28012848422722 37.35204671991584, -78.26741012630976 37.35394274775913, -78.26386243027717 37.34671017859756, -78.26053604110106 37.36078626858455, -78.23976137799099 37.36770987845495, -78.23905171445477 37.29608975785631, -78.24366071984325 37.12106374955511))",2021-01-06,Prince Edward,Virginia,1191.0,17.0,21.0,16.285714285714285,51,147,23368,69.69237540959554
Prince George,Virginia,51,149,"POLYGON ((-77.15749847964341 37.11296180500375, -77.18752119987329 37.10571773534542, -77.39598650841315 36.99908191758816, -77.40153601613753 37.16275154797268, -77.38825273517004 37.16545991495833, -77.38130223900319 37.17814755308041, -77.34665559382148 37.17221557613287, -77.33443357040585 37.21436023437421, -77.38639245211395 37.24751404255153, -77.34231550320173 37.31183642450698, -77.32727741220243 37.30955134832754, -77.31748857271498 37.29095105616463, -77.32272259383922 37.28052948213953, -77.30943931287173 37.27053881411444, -77.28978522293865 37.26823845574336, -77.25384927882351 37.29400998108515, -77.27521238401752 37.30765133157321, -77.2803776093774 37.32035414827884, -77.25552011450739 37.31350669034641, -77.23407303496545 37.32252831200985, -77.2173030313198 37.31886239915929, -77.19307884083187 37.29885826933176, -77.17395123535157 37.30787227580139, -77.1334605764813 37.30594578718291, -77.0963727177453 37.31534500848979, -77.07462051241109 37.27447478142257, -77.01885522529747 37.31189258008573, -76.99523372300432 37.29729005745, -76.97471756205103 37.25232280431605, -77.01011878487112 37.23252485456547, -77.02415674708509 37.20673778801185, -77.07162825928933 37.19150206460213, -77.15749847964341 37.11296180500375))",2021-01-06,Prince George,Virginia,1898.0,9.0,25.0,13.714285714285714,51,149,35725,38.38848345496351
Prince William,Virginia,51,153,"POLYGON ((-77.53149256193498 38.56517791515491, -77.720654856517 38.84054150970704, -77.70658627811572 38.87727963937282, -77.67764004582529 38.88502698527425, -77.65707125196792 38.94079999118975, -77.62630146568537 38.9363063533971, -77.5895804313526 38.89463958741955, -77.55527812762102 38.88514116137716, -77.54816724614808 38.85568486651445, -77.53811917924729 38.85070297565014, -77.52925359135064 38.83439174857772, -77.50916517635095 38.84118926741613, -77.50502981529503 38.81581072751749, -77.494989311784 38.81082500315425, -77.49675924859531 38.79179017870857, -77.4489370230441 38.79721810235242, -77.42770384238099 38.77907570609408, -77.41357377258491 38.74417195746466, -77.40590599768805 38.74235234057953, -77.39881065742694 38.75367779148468, -77.38407789943608 38.74459897816172, -77.38058304352373 38.71604303750438, -77.358747381882 38.724175546439, -77.3280841047045 38.72005940468171, -77.31396921349197 38.70417540552251, -77.27096885612727 38.69050742775818, -77.22729654856705 38.65083941703411, -77.30332286173977 38.50203314262389, -77.37559752637665 38.52432623393382, -77.43025622740392 38.56923961086675, -77.48440346714985 38.59599551656586, -77.53149256193498 38.56517791515491), (-77.47570919521159 38.78121598998329, -77.49592748293816 38.77060771420007, -77.5268189051053 38.73233229966408, -77.52420932842284 38.71791704863091, -77.50550915807192 38.7079571004012, -77.51439049439655 38.73637570855, -77.50711207866009 38.74062892379563, -77.49355402906744 38.72531715205601, -77.48903749388936 38.73254189880763, -77.47110796042905 38.72821605429871, -77.45310999383264 38.73521566069495, -77.44751018438596 38.76111664433128, -77.45931316492663 38.77261392923524, -77.43791219097979 38.75821364956947, -77.43182381763719 38.77926644856727, -77.44061309818376 38.78261573512881, -77.44541206898484 38.77051581383412, -77.45941236966213 38.77831294341745, -77.45855024683787 38.78680808062811, -77.47319908228485 38.78825009786979, -77.47570919521159 38.78121598998329))",2021-01-06,Prince William,Virginia,27297.0,263.0,334.0,292.85714285714283,51,153,402002,72.84967310041812
Pulaski,Virginia,51,155,"POLYGON ((-80.62226080383991 36.93150012907959, -80.67362523419551 36.90657021216245, -80.68360554141272 36.88407534411893, -80.73026119179991 36.88464979911221, -80.89298073610119 37.03260933649788, -80.91214698739492 37.07335414598563, -80.93028321897256 37.11639159504257, -80.89778017313861 37.12547470810082, -80.85050582710846 37.1531088994845, -80.80039318956175 37.18261243963117, -80.73231978071894 37.19896324498972, -80.61001287840455 37.2466230648773, -80.62051153684034 37.2209499154064, -80.59032765424378 37.1904291511414, -80.5452732667155 37.20517776116833, -80.5174776021409 37.20406071066601, -80.51699691245899 37.19228093833502, -80.55111769483639 37.19278369653773, -80.56372985447301 37.17613610583726, -80.55204084281911 37.15874139728007, -80.53286697633159 37.15604867511432, -80.52924271392872 37.13799766118153, -80.54759258536501 37.14887288317996, -80.56825431566912 37.14562989850734, -80.60011664914335 37.11987225664812, -80.58801558815979 37.10657074065875, -80.59422632264352 37.10323652907268, -80.58918294038439 37.09293312006153, -80.5712984764384 37.07932663369201, -80.55571825616643 37.07926985646478, -80.54420475659813 37.06595305828378, -80.53816943059192 37.04523947213619, -80.55921264584242 37.05196415449515, -80.56423313071612 37.04775642319615, -80.54991941560024 37.03632420416572, -80.54145789921117 36.99843322740637, -80.52870162073684 36.98242769597064, -80.62226080383991 36.93150012907959))",2021-01-06,Pulaski,Virginia,1671.0,36.0,26.0,26.571428571428573,51,155,34872,76.19703077376856
Rappahannock,Virginia,51,157,"POLYGON ((-78.23094013435208 38.53219464587541, -78.34085198775912 38.62531582582506, -78.32230438030433 38.65263592931765, -78.32153374341371 38.68844334761096, -78.3312157111678 38.71058688065904, -78.32606571619553 38.72422020152099, -78.31792491861459 38.73469891540159, -78.2861551071548 38.74306076081879, -78.27983775995791 38.759417679054, -78.27812874469697 38.76486865549539, -78.25621641307688 38.75775093588924, -78.20803570357279 38.77888719119457, -78.16844596875231 38.83893190639778, -78.14146787552806 38.86173904919102, -78.05481904046128 38.81230193631852, -78.0505999122736 38.80189579989717, -78.03111403005657 38.8010717530419, -78.02509429706623 38.7852374339565, -78.03083169804165 38.76255223787209, -78.00588307986628 38.73863477910165, -78.00219048793541 38.71689552477731, -77.94249726313976 38.69536618042075, -78.09673633077354 38.59500890863485, -78.16682149768373 38.53210673442048, -78.18793242081378 38.52519094696005, -78.21568104732057 38.53590997977959, -78.23094013435208 38.53219464587541))",2021-01-06,Rappahannock,Virginia,179.0,2.0,3.0,2.857142857142857,51,157,7373,38.75142895894286
Richmond,Virginia,51,159,"POLYGON ((-76.63145291069529 37.79648704327246, -76.77153222481839 37.91681067974116, -76.81818813422578 37.91964156328008, -76.85777118632517 37.94121338694897, -76.87729566255157 37.97938617768284, -76.90938650364374 37.98226653407943, -76.91255333637841 38.02443709434048, -76.93150641404985 38.06712673107666, -76.9497645405323 38.07866229916576, -76.92776838997639 38.09657178446281, -76.87854180872017 38.10902241910448, -76.81933393596998 38.05975973043276, -76.8012512697691 38.05512477122053, -76.76236912632326 38.02770085243291, -76.76322270148101 38.00051000001871, -76.71945937422352 37.99661485429365, -76.7020870968154 37.98290128897462, -76.65946102363561 37.98307250132494, -76.63918942955247 37.96887834993208, -76.56091787750665 37.92615084444307, -76.53992092326335 37.88066223545626, -76.54600152600003 37.86121955780811, -76.52279984364246 37.8524231283041, -76.51015748225085 37.83872121889394, -76.57256000650486 37.8355859348193, -76.58569041375199 37.81030318058957, -76.63145291069529 37.79648704327246))",2021-01-06,Richmond,Virginia,866.0,6.0,9.0,8.142857142857142,51,159,9254,87.99283707431535
Roanoke,Virginia,51,161,"POLYGON ((-80.12451034221057 37.12523837807292, -80.14021209475905 37.12852627684773, -80.15413603628222 37.11415992882779, -80.16793797929253 37.11249644931752, -80.17529296139929 37.12458119202866, -80.19192563253641 37.23350882049048, -80.25833561367297 37.30911360419432, -80.25958046474058 37.3426441313464, -80.20404575740648 37.3760954501222, -80.15159261335812 37.38360335775337, -80.0814624805417 37.41640614175948, -79.86477348795782 37.32831497862678, -79.8467444907418 37.30735402819089, -79.84984791533219 37.22249393480174, -79.88244855997644 37.21143102676844, -79.92295289511313 37.15937941582974, -79.95756773261461 37.14054217199046, -79.99252628991775 37.14980374996455, -80.00538229116798 37.17130677786908, -80.02630262723694 37.17495321240082, -80.09728048135467 37.15576012661467, -80.12451034221057 37.12523837807292), (-79.89680014384514 37.24424841951368, -79.90081407623262 37.2790871540736, -79.89358917406889 37.28829951821023, -79.93520895378268 37.32238616172565, -80.00697158729379 37.30460157596767, -80.01087735284693 37.28320547160054, -80.0070011674003 37.27104079525655, -79.9960451829044 37.2721739050111, -79.99806636930695 37.24628421465536, -79.9806405783261 37.24392314195007, -79.95634805831017 37.22627676936931, -79.93020173074308 37.22227169547257, -79.91296678584351 37.22578903433804, -79.89680014384514 37.24424841951368), (-80.02306130029359 37.26708094628624, -80.03922975543333 37.31707852706137, -80.11646305092081 37.29094711905763, -80.1072765888039 37.27663107275998, -80.08432708851029 37.28211313162503, -80.06178124529197 37.26581376767764, -80.02306130029359 37.26708094628624))",2021-01-06,Roanoke,Virginia,4928.0,67.0,99.0,44.0,51,161,92376,47.631419416298606
Rockbridge,Virginia,51,163,"POLYGON ((-79.43750926011198 37.61609455091819, -79.45810136578709 37.60352139972326, -79.44326888502032 37.56975459434731, -79.4665999738684 37.55169979871965, -79.50340493074505 37.53840548349176, -79.58303535454928 37.58331020915011, -79.57132432617861 37.60073931558948, -79.6835719719197 37.66361460350738, -79.66350681693372 37.69344134905607, -79.6735551428547 37.69870546832723, -79.68461898336071 37.73840419884667, -79.67490691745969 37.76442008384247, -79.61523679726564 37.85659765321383, -79.60088557602521 37.86455128280029, -79.64615987170089 37.87736439030587, -79.6139788915801 37.93504969053305, -79.54540453767596 37.98789815120632, -79.5184113176722 38.02597614054802, -79.52478979363562 38.04536214457703, -79.48261348312619 38.08549255815709, -79.17809747620669 37.91370839483963, -79.14955500459961 37.88961573480783, -79.14017816263777 37.86118536714208, -79.16176231566804 37.81011813656072, -79.18128648107022 37.79760942959085, -79.20026893163202 37.7869203395061, -79.23223710075882 37.80913608738516, -79.25830743180006 37.80287194293678, -79.27823592773002 37.78354287154711, -79.2824092093428 37.7635349600247, -79.30635075699158 37.74232535019953, -79.30538155521781 37.72647564531442, -79.3196258011168 37.71402076274153, -79.32720929084149 37.69124361448712, -79.3409806176645 37.68378207147124, -79.34797659777797 37.66100875671576, -79.39949882323769 37.6293850844512, -79.43750926011198 37.61609455091819), (-79.34223225506128 37.71051103906986, -79.33544240322071 37.74189397796316, -79.36332856945219 37.73965832283734, -79.38778111214594 37.71706787634105, -79.38815482648643 37.70890081411212, -79.37120941436325 37.70598662967779, -79.34223225506128 37.71051103906986), (-79.4265328130205 37.79715567800944, -79.46742759520239 37.80149245317068, -79.47018154974276 37.77379050210341, -79.45998066092565 37.76262129218119, -79.4327201320784 37.76668423118998, -79.4265328130205 37.79715567800944))",2021-01-06,Rockbridge,Virginia,721.0,7.0,19.0,18.714285714285715,51,163,22307,83.89422922977413
Rockingham,Virginia,51,165,"POLYGON ((-78.65809717964034 38.27419265709927, -78.6688705030932 38.25097693584701, -78.72427746166606 38.23502439994363, -78.75193486125941 38.20709803377754, -78.88903870676953 38.30262240311654, -78.91372799392349 38.30551384557756, -79.23166290478574 38.48049618307353, -79.12742727178353 38.65824387199853, -79.12106412981579 38.66376737409513, -79.0885465788508 38.65920525136235, -79.08723422711981 38.70726867652117, -79.05655525331838 38.76205367579657, -79.05480044328658 38.79063287646761, -79.03374251568889 38.79995967572735, -78.98745306805645 38.84676136170171, -78.86656062323478 38.76340415530058, -78.64513959066878 38.60881592844102, -78.6855324435126 38.52095493065551, -78.6824119235892 38.51010633593336, -78.65985820615687 38.49717900052082, -78.63277230872656 38.49471115969025, -78.62588278591411 38.46757791336789, -78.56268517326286 38.44683837339655, -78.55184346847794 38.42834904548612, -78.52839701203405 38.43217140653577, -78.48943970092698 38.41843903635042, -78.56099278709858 38.32946280120398, -78.60894597326148 38.31906780265111, -78.65534275886363 38.28509859889309, -78.65809717964034 38.27419265709927), (-78.83411373297956 38.44283552707351, -78.88154716921483 38.46542934083236, -78.91359133486746 38.42019203324084, -78.90370323884045 38.39446640627799, -78.86596731157113 38.41801009890391, -78.83722653410109 38.42013867508022, -78.83411373297956 38.44283552707351))",2021-01-06,Rockingham,Virginia,4313.0,48.0,104.0,67.28571428571429,51,165,76314,88.1695551087799
Russell,Virginia,51,167,"POLYGON ((-82.31547070414823 36.98060036028365, -82.27422412073453 37.00312294348827, -82.2386234523626 36.99680999963473, -82.19696497503136 37.03157843611315, -82.14386925367786 37.04089492636904, -82.10767346050093 37.04364214638428, -82.09443587069622 37.05367892000447, -82.07536126074825 37.04396312421261, -82.03847885683265 37.05443515537213, -82.01077529984016 37.08316039163034, -82.01626124400816 37.0974807894673, -82.00956246366893 37.12042257095904, -81.90622392121762 37.14148096479309, -81.88728679919031 37.10450153191162, -81.84314872151155 37.07069628793842, -81.79398352804205 37.00891437607682, -81.76991278111892 36.96120813976991, -81.8146077522216 36.94645595526426, -81.83138573368933 36.9276987486659, -81.88470996266078 36.8935448635073, -81.93804905939153 36.8702590513897, -81.95636018140631 36.86822170212682, -81.98690923067684 36.87843315896798, -82.07057710590246 36.85259066209217, -82.10657433419625 36.82942700389954, -82.10607836232271 36.80266301677027, -82.11683629997586 36.79044809050804, -82.23679103987973 36.75854296689724, -82.33506273284206 36.71285988554639, -82.4018247224266 36.88132843492792, -82.36700220253101 36.89499718975284, -82.32754845331405 36.89976233251616, -82.31567641798883 36.894337931547, -82.31071706188166 36.9067930731401, -82.29390095264091 36.90519497032759, -82.31547070414823 36.98060036028365))",2021-01-06,Russell,Virginia,1657.0,17.0,17.0,24.714285714285715,51,167,28897,85.52543763811369
Scott,Virginia,51,169,"POLYGON ((-82.7658666788984 36.80646636573746, -82.73170906384897 36.83656513429723, -82.68486329263706 36.82542685138655, -82.62262845805868 36.88348788631174, -82.41052272425569 36.89096056719609, -82.4018247224266 36.88132843492792, -82.33506273284206 36.71285988554639, -82.29685803081991 36.59180094254197, -82.61083889476424 36.59154554862755, -82.84982263638732 36.59104133991174, -82.9866971972189 36.59128968847678, -82.94320076437256 36.67230612935607, -82.81829708097345 36.73422185105153, -82.81678637157547 36.76153506460687, -82.77998897808858 36.786320448254, -82.7658666788984 36.80646636573746))",2021-01-06,Scott,Virginia,1285.0,37.0,19.0,12.285714285714286,51,169,23177,53.0082162735224
Shenandoah,Virginia,51,171,"POLYGON ((-78.64513959066878 38.60881592844102, -78.86656062323478 38.76340415530058, -78.81586083870511 38.83374575220597, -78.79305535364112 38.88021925959051, -78.74925286252981 38.91149149325155, -78.73773195498389 38.92928286533868, -78.72414344461605 38.93032423013939, -78.71898593805805 38.90499138140353, -78.68022703642201 38.92168414522639, -78.64696915392948 38.95055308588999, -78.63084752964137 38.97971187015422, -78.5986961296271 38.96730671945918, -78.55320793507261 39.01393626061049, -78.54920234313548 39.0234880448135, -78.56417930536823 39.03514555961142, -78.53665141587346 39.05713285167658, -78.45567807595498 39.02786714387496, -78.43428456178982 39.06837065014702, -78.3965789916876 39.08677999262056, -78.39200883932872 39.10040963539571, -78.35397519424477 39.09342515577899, -78.34401094627978 39.1030112342561, -78.3272715070174 39.09088846738001, -78.34878696789139 39.05538586405474, -78.33627432381452 39.0491261229497, -78.33796044169003 39.0414129677143, -78.31359140710784 39.0338677093707, -78.31877947804911 39.02159232779444, -78.31097431883967 39.01085039758948, -78.3267905583153 38.99661428492468, -78.31238577169809 38.97902919652256, -78.32539433584446 38.97803735638355, -78.32650061110658 38.97123217054731, -78.30440515220708 38.95325041861526, -78.30184924450948 38.93649688865414, -78.33158958092041 38.89867921461059, -78.34192008344418 38.87141645818965, -78.38926198194176 38.82802549836761, -78.44015162827594 38.78912408381909, -78.48026821017747 38.74303605029198, -78.51422783018819 38.72417663432383, -78.55208658483501 38.73156518544814, -78.58817535086648 38.69907255222611, -78.62424914553056 38.62894930934694, -78.64513959066878 38.60881592844102))",2021-01-06,Shenandoah,Virginia,2461.0,74.0,32.0,39.285714285714285,51,171,41993,93.55300713384203
