time[YYYY-MM-DD hh:mm:ss PST], water_salinity, water_electrical_conductivity, water_temperature
"2012/06/12 11:21:35", 3.370, 0.504, 15.541
"2012/06/12 11:21:38", 3.544, 0.528, 15.521
"2012/06/12 11:21:41", 3.747, 0.557, 15.517
"2012/06/12 11:21:44", 3.708, 0.551, 15.515
"2012/06/12 11:21:47", 3.394, 0.507, 15.514
"2012/06/12 11:21:50", 3.113, 0.468, 15.513
"2012/06/12 11:21:53", 3.025, 0.455, 15.511
"2012/06/12 11:21:56", 3.070, 0.462, 15.506
"2012/06/12 11:21:59", 3.047, 0.458, 15.498
"2012/06/12 11:24:35", 2.294, 0.351, 15.540
"2012/06/12 11:24:38", 2.386, 0.364, 15.530
"2012/06/12 11:24:41", 2.360, 0.361, 15.522
"2012/06/12 11:24:44", 2.213, 0.339, 15.516
"2012/06/12 11:24:47", 2.042, 0.315, 15.514
"2012/06/12 11:24:50", 1.880, 0.291, 15.518
"2012/06/12 11:24:53", 1.823, 0.283, 15.524
"2012/06/12 11:24:56", 1.852, 0.287, 15.531
"2012/06/12 11:24:59", 1.930, 0.298, 15.534
"2012/06/12 11:27:38", 15.934, 2.082, 14.570
"2012/06/12 11:27:41", 16.691, 2.170, 14.523
"2012/06/12 11:27:44", 17.353, 2.246, 14.471
"2012/06/12 11:27:47", 17.835, 2.300, 14.420
"2012/06/12 11:27:50", 18.101, 2.329, 14.369
"2012/06/12 11:27:53", 18.221, 2.341, 14.327
"2012/06/12 11:27:56", 18.211, 2.338, 14.292
"2012/06/12 11:27:59", 18.024, 2.314, 14.267
"2012/06/12 11:30:35", 4.710, 0.684, 15.189
"2012/06/12 11:30:38", 4.542, 0.662, 15.201
"2012/06/12 11:30:41", 4.287, 0.627, 15.214
"2012/06/12 11:30:44", 3.991, 0.587, 15.230
"2012/06/12 11:30:47", 3.724, 0.550, 15.247
"2012/06/12 11:30:50", 3.532, 0.524, 15.267
"2012/06/12 11:30:53", 3.447, 0.512, 15.286
"2012/06/12 11:30:56", 3.399, 0.505, 15.302
"2012/06/12 11:30:59", 3.300, 0.492, 15.315
"2012/06/12 11:31:02", 3.238, 0.483, 15.325
"2012/06/12 11:33:35", 2.133, 0.328, 15.522
"2012/06/12 11:33:38", 2.276, 0.349, 15.516
"2012/06/12 11:33:41", 2.363, 0.361, 15.510
"2012/06/12 11:33:44", 2.334, 0.357, 15.501
"2012/06/12 11:33:47", 2.186, 0.335, 15.496
"2012/06/12 11:33:50", 2.014, 0.310, 15.497
"2012/06/12 11:33:53", 1.889, 0.292, 15.501
"2012/06/12 11:33:56", 1.826, 0.283, 15.506
"2012/06/12 11:33:59", 1.819, 0.282, 15.511
"2012/06/12 11:36:38", 6.182, 0.884, 15.331
"2012/06/12 11:36:41", 7.085, 1.003, 15.292
"2012/06/12 11:36:44", 7.597, 1.069, 15.246
"2012/06/12 11:36:47", 7.759, 1.089, 15.202
"2012/06/12 11:36:50", 7.506, 1.055, 15.168
"2012/06/12 11:36:53", 6.916, 0.977, 15.151
"2012/06/12 11:36:56", 6.717, 0.951, 15.150
"2012/06/12 11:36:59", 7.389, 1.039, 15.154
"2012/06/12 11:42:38", 9.252, 1.271, 14.840
"2012/06/12 11:42:41", 9.238, 1.269, 14.846
"2012/06/12 11:42:44", 9.232, 1.268, 14.851
"2012/06/12 11:42:47", 9.284, 1.275, 14.853
"2012/06/12 11:42:50", 9.325, 1.280, 14.854
"2012/06/12 11:42:53", 9.365, 1.285, 14.853
"2012/06/12 11:42:56", 9.360, 1.285, 14.851
"2012/06/12 11:42:59", 9.396, 1.289, 14.850
"2012/06/12 11:43:02", 9.387, 1.288, 14.848
"2012/06/12 11:45:38", 5.139, 0.743, 15.228
"2012/06/12 11:45:41", 5.133, 0.742, 15.224
"2012/06/12 11:45:44", 5.053, 0.731, 15.221
"2012/06/12 11:45:47", 4.839, 0.702, 15.220
"2012/06/12 11:45:50", 4.550, 0.663, 15.226
"2012/06/12 11:45:53", 4.525, 0.660, 15.236
"2012/06/12 11:45:56", 4.602, 0.670, 15.246
"2012/06/12 11:45:59", 4.583, 0.668, 15.250
"2012/06/12 11:48:35", 4.140, 0.609, 15.385
"2012/06/12 11:48:38", 4.115, 0.606, 15.370
"2012/06/12 11:48:41", 4.062, 0.598, 15.361
"2012/06/12 11:48:44", 3.991, 0.588, 15.356
"2012/06/12 11:48:47", 3.836, 0.567, 15.354
"2012/06/12 11:48:50", 3.705, 0.549, 15.356
"2012/06/12 11:48:53", 3.586, 0.532, 15.361
"2012/06/12 11:48:56", 3.389, 0.505, 15.367
"2012/06/12 11:48:59", 3.181, 0.476, 15.375
"2012/06/12 11:51:38", 3.234, 0.485, 15.488
"2012/06/12 11:51:41", 3.264, 0.489, 15.476
"2012/06/12 11:51:44", 3.142, 0.471, 15.466
"2012/06/12 11:51:47", 3.054, 0.459, 15.463
"2012/06/12 11:51:50", 2.994, 0.451, 15.464
"2012/06/12 11:51:53", 2.930, 0.441, 15.466
"2012/06/12 11:51:56", 2.832, 0.428, 15.470
"2012/06/12 11:51:59", 2.728, 0.413, 15.474
"2012/06/12 11:54:38", 1.816, 0.282, 15.588
"2012/06/12 11:54:41", 1.838, 0.285, 15.585
"2012/06/12 11:54:44", 1.804, 0.280, 15.582
"2012/06/12 11:54:47", 1.787, 0.278, 15.580
"2012/06/12 11:54:50", 1.878, 0.291, 15.581
"2012/06/12 11:54:53", 2.045, 0.316, 15.579
"2012/06/12 11:54:56", 2.098, 0.323, 15.575
"2012/06/12 11:54:59", 2.056, 0.317, 15.570
"2012/06/12 11:57:35", 1.739, 0.271, 15.622
"2012/06/12 11:57:38", 1.796, 0.279, 15.616
"2012/06/12 11:57:41", 1.900, 0.295, 15.610
"2012/06/12 11:57:44", 1.908, 0.296, 15.603
"2012/06/12 11:57:47", 1.834, 0.285, 15.598
"2012/06/12 11:57:50", 1.786, 0.278, 15.596
"2012/06/12 11:57:53", 1.841, 0.286, 15.596
"2012/06/12 11:57:56", 1.905, 0.295, 15.596
"2012/06/12 11:57:59", 1.900, 0.295, 15.594
"2012/06/12 12:00:35", 9.232, 1.259, 14.532
"2012/06/12 12:00:38", 7.062, 0.985, 14.656
"2012/06/12 12:00:41", 5.759, 0.817, 14.792
"2012/06/12 12:00:44", 4.835, 0.696, 14.914
"2012/06/12 12:00:47", 4.168, 0.608, 15.013
"2012/06/12 12:00:50", 3.761, 0.553, 15.096
"2012/06/12 12:00:54", 3.509, 0.519, 15.164
"2012/06/12 12:00:56", 3.347, 0.497, 15.216
"2012/06/12 12:00:59", 3.224, 0.481, 15.257
"2012/06/12 12:01:03", 3.320, 0.494, 15.290
"2012/06/12 12:01:05", 3.543, 0.526, 15.313
"2012/06/12 12:01:08", 3.768, 0.557, 15.327
"2012/06/12 12:01:11", 3.891, 0.574, 15.332
"2012/06/12 12:01:14", 4.031, 0.593, 15.335
"2012/06/12 12:01:18", 4.676, 0.682, 15.334
"2012/06/12 12:01:20", 5.671, 0.816, 15.323
"2012/06/12 12:01:23", 6.396, 0.912, 15.294
"2012/06/12 12:01:26", 6.668, 0.947, 15.258
"2012/06/12 12:01:29", 6.797, 0.963, 15.227
"2012/06/12 12:01:32", 7.031, 0.994, 15.205
"2012/06/12 12:01:35", 7.506, 1.055, 15.185
"2012/06/12 12:01:38", 8.174, 1.141, 15.161
"2012/06/12 12:01:41", 8.754, 1.215, 15.129
"2012/06/12 12:01:44", 9.145, 1.264, 15.093
"2012/06/12 12:01:47", 9.330, 1.287, 15.058
"2012/06/12 12:01:50", 9.227, 1.273, 15.031
"2012/06/12 12:01:53", 9.060, 1.251, 15.013
"2012/06/12 12:01:56", 8.979, 1.241, 15.004
"2012/06/12 12:01:59", 8.824, 1.221, 14.999
"2012/06/12 12:03:38", 13.244, 1.769, 14.855
"2012/06/12 12:03:41", 13.390, 1.784, 14.793
"2012/06/12 12:03:44", 12.674, 1.695, 14.744
"2012/06/12 12:03:47", 11.750, 1.580, 14.725
"2012/06/12 12:03:50", 10.645, 1.443, 14.734
"2012/06/12 12:03:53", 9.730, 1.329, 14.762
"2012/06/12 12:03:56", 9.138, 1.255, 14.798
"2012/06/12 12:03:59", 8.647, 1.193, 14.835
"2012/06/12 12:06:38", 9.584, 1.315, 14.920
"2012/06/12 12:06:41", 9.745, 1.335, 14.913
"2012/06/12 12:06:44", 9.889, 1.353, 14.904
"2012/06/12 12:06:47", 9.828, 1.345, 14.893
"2012/06/12 12:06:50", 9.708, 1.330, 14.885
"2012/06/12 12:06:53", 9.715, 1.330, 14.881
"2012/06/12 12:06:56", 9.673, 1.325, 14.878
"2012/06/12 12:06:59", 9.581, 1.313, 14.876
"2012/06/12 12:09:38", 8.134, 1.132, 15.003
"2012/06/12 12:09:41", 8.354, 1.160, 14.997
"2012/06/12 12:09:44", 8.510, 1.180, 14.987
"2012/06/12 12:09:47", 8.451, 1.172, 14.976
"2012/06/12 12:09:50", 8.238, 1.145, 14.968
"2012/06/12 12:09:53", 8.062, 1.122, 14.968
"2012/06/12 12:09:56", 7.958, 1.109, 14.971
"2012/06/12 12:09:59", 7.663, 1.071, 14.976
"2012/06/12 12:12:38", 5.764, 0.827, 15.227
"2012/06/12 12:12:41", 5.841, 0.837, 15.216
"2012/06/12 12:12:44", 5.795, 0.830, 15.207
"2012/06/12 12:12:47", 5.753, 0.825, 15.202
"2012/06/12 12:12:50", 5.733, 0.822, 15.200
"2012/06/12 12:12:53", 5.684, 0.815, 15.199
"2012/06/12 12:12:56", 5.534, 0.795, 15.200
"2012/06/12 12:12:59", 5.418, 0.780, 15.203
"2012/06/12 12:13:02", 5.405, 0.778, 15.209
"2012/06/12 12:15:35", 3.683, 0.547, 15.454
"2012/06/12 12:15:38", 3.606, 0.536, 15.448
"2012/06/12 12:15:41", 3.541, 0.527, 15.445
"2012/06/12 12:15:44", 3.582, 0.533, 15.445
"2012/06/12 12:15:47", 3.626, 0.539, 15.444
"2012/06/12 12:15:50", 3.572, 0.531, 15.442
"2012/06/12 12:15:53", 3.476, 0.518, 15.443
"2012/06/12 12:15:56", 3.457, 0.515, 15.446
"2012/06/12 12:15:59", 3.540, 0.527, 15.450
"2012/06/12 12:18:38", 1.811, 0.282, 15.640
"2012/06/12 12:18:41", 1.827, 0.284, 15.642
"2012/06/12 12:18:44", 1.842, 0.286, 15.642
"2012/06/12 12:18:47", 1.921, 0.298, 15.641
"2012/06/12 12:18:50", 2.051, 0.317, 15.638
"2012/06/12 12:18:53", 2.128, 0.328, 15.634
"2012/06/12 12:18:56", 2.114, 0.326, 15.629
"2012/06/12 12:18:59", 2.131, 0.328, 15.625
"2012/06/12 12:21:38", 1.978, 0.308, 15.839
"2012/06/12 12:21:41", 2.023, 0.314, 15.803
"2012/06/12 12:21:44", 2.049, 0.318, 15.779
"2012/06/12 12:21:47", 2.060, 0.319, 15.763
"2012/06/12 12:21:50", 2.007, 0.311, 15.752
"2012/06/12 12:21:53", 1.902, 0.296, 15.741
"2012/06/12 12:21:56", 1.805, 0.281, 15.732
"2012/06/12 12:21:59", 1.762, 0.275, 15.726
"2012/06/12 12:24:38", 1.540, 0.242, 15.701
"2012/06/12 12:24:41", 1.505, 0.237, 15.696
"2012/06/12 12:24:44", 1.435, 0.226, 15.694
"2012/06/12 12:24:47", 1.435, 0.226, 15.694
"2012/06/12 12:24:50", 1.500, 0.236, 15.694
"2012/06/12 12:24:53", 1.545, 0.243, 15.694
"2012/06/12 12:24:56", 1.589, 0.249, 15.692
"2012/06/12 12:24:59", 1.685, 0.263, 15.690
"2012/06/12 12:27:35", 1.784, 0.278, 15.662
"2012/06/12 12:27:38", 1.807, 0.281, 15.658
"2012/06/12 12:27:41", 1.736, 0.271, 15.654
"2012/06/12 12:27:44", 1.614, 0.253, 15.653
"2012/06/12 12:27:47", 1.573, 0.247, 15.656
"2012/06/12 12:27:50", 1.591, 0.249, 15.658
"2012/06/12 12:27:53", 1.652, 0.258, 15.660
"2012/06/12 12:27:56", 1.711, 0.267, 15.661
"2012/06/12 12:27:59", 1.732, 0.270, 15.660
"2012/06/12 12:30:35", 2.137, 0.329, 15.635
"2012/06/12 12:30:38", 2.010, 0.311, 15.630
"2012/06/12 12:30:41", 1.865, 0.289, 15.628
"2012/06/12 12:30:44", 1.772, 0.276, 15.630
"2012/06/12 12:30:47", 1.701, 0.265, 15.634
"2012/06/12 12:30:50", 1.654, 0.259, 15.638
"2012/06/12 12:30:53", 1.710, 0.267, 15.642
"2012/06/12 12:30:56", 1.941, 0.301, 15.644
"2012/06/12 12:30:59", 2.202, 0.339, 15.640
"2012/06/12 12:33:38", 14.784, 1.949, 14.687
"2012/06/12 12:33:41", 14.830, 1.953, 14.653
"2012/06/12 12:33:44", 14.724, 1.939, 14.625
"2012/06/12 12:33:47", 14.623, 1.926, 14.605
"2012/06/12 12:33:50", 14.493, 1.910, 14.592
"2012/06/12 12:33:53", 14.233, 1.878, 14.583
"2012/06/12 12:33:56", 13.915, 1.840, 14.581
"2012/06/12 12:33:59", 13.706, 1.814, 14.584
"2012/06/12 12:36:38", 7.049, 0.993, 15.070
"2012/06/12 12:36:41", 6.754, 0.955, 15.086
"2012/06/12 12:36:44", 6.372, 0.905, 15.103
"2012/06/12 12:36:47", 6.050, 0.863, 15.124
"2012/06/12 12:36:50", 5.796, 0.829, 15.147
"2012/06/12 12:36:53", 5.575, 0.800, 15.169
"2012/06/12 12:36:56", 5.419, 0.780, 15.191
"2012/06/12 12:36:59", 5.330, 0.768, 15.210
"2012/06/12 12:42:35", 2.001, 0.310, 15.663
"2012/06/12 12:42:38", 2.035, 0.315, 15.654
"2012/06/12 12:42:41", 2.060, 0.318, 15.647
"2012/06/12 12:42:44", 2.030, 0.314, 15.642
"2012/06/12 12:42:47", 1.906, 0.296, 15.636
"2012/06/12 12:42:50", 1.795, 0.279, 15.637
"2012/06/12 12:42:53", 1.738, 0.271, 15.640
"2012/06/12 12:42:56", 1.712, 0.267, 15.643
"2012/06/12 12:42:59", 1.679, 0.262, 15.646
"2012/06/12 12:45:38", 1.828, 0.284, 15.659
"2012/06/12 12:45:41", 1.643, 0.257, 15.654
"2012/06/12 12:45:44", 1.533, 0.241, 15.654
"2012/06/12 12:45:47", 1.560, 0.245, 15.656
"2012/06/12 12:45:50", 1.694, 0.265, 15.657
"2012/06/12 12:45:53", 1.788, 0.278, 15.654
"2012/06/12 12:45:56", 1.759, 0.274, 15.650
"2012/06/12 12:45:59", 1.767, 0.275, 15.647
"2012/06/12 12:48:38", 1.837, 0.286, 15.655
"2012/06/12 12:48:41", 1.884, 0.292, 15.651
"2012/06/12 12:48:44", 1.879, 0.292, 15.647
"2012/06/12 12:48:47", 1.880, 0.292, 15.644
"2012/06/12 12:48:50", 1.868, 0.290, 15.643
"2012/06/12 12:48:53", 1.859, 0.289, 15.643
"2012/06/12 12:48:56", 1.827, 0.284, 15.643
"2012/06/12 12:48:59", 1.817, 0.283, 15.643
"2012/06/12 12:51:38", 4.228, 0.624, 15.549
"2012/06/12 12:51:41", 4.654, 0.682, 15.527
"2012/06/12 12:51:44", 4.632, 0.679, 15.500
"2012/06/12 12:51:47", 4.502, 0.660, 15.479
"2012/06/12 12:51:50", 4.381, 0.644, 15.469
"2012/06/12 12:51:53", 4.339, 0.638, 15.464
"2012/06/12 12:51:56", 4.278, 0.629, 15.462
"2012/06/12 12:51:59", 4.144, 0.611, 15.461
"2012/06/12 12:54:35", 6.738, 0.956, 15.230
"2012/06/12 12:54:38", 6.754, 0.958, 15.217
"2012/06/12 12:54:41", 6.679, 0.947, 15.205
"2012/06/12 12:54:44", 6.540, 0.929, 15.198
"2012/06/12 12:54:47", 6.362, 0.905, 15.194
"2012/06/12 12:54:50", 6.226, 0.887, 15.194
"2012/06/12 12:54:53", 6.176, 0.881, 15.194
"2012/06/12 12:54:56", 6.268, 0.893, 15.195
"2012/06/12 12:54:59", 6.406, 0.911, 15.193
"2012/06/12 12:57:35", 7.775, 1.088, 15.082
"2012/06/12 12:57:38", 7.571, 1.061, 15.069
"2012/06/12 12:57:41", 7.413, 1.040, 15.063
"2012/06/12 12:57:44", 7.236, 1.017, 15.062
"2012/06/12 12:57:47", 7.062, 0.995, 15.064
"2012/06/12 12:57:50", 7.017, 0.989, 15.068
"2012/06/12 12:57:53", 7.148, 1.006, 15.069
"2012/06/12 12:57:56", 7.248, 1.019, 15.069
"2012/06/12 12:57:59", 7.301, 1.026, 15.066
"2012/06/12 13:00:38", 8.158, 1.136, 15.048
"2012/06/12 13:00:41", 8.178, 1.139, 15.038
"2012/06/12 13:00:44", 8.225, 1.145, 15.028
"2012/06/12 13:00:47", 8.251, 1.148, 15.020
"2012/06/12 13:00:50", 8.273, 1.150, 15.014
"2012/06/12 13:00:53", 8.307, 1.155, 15.008
"2012/06/12 13:00:56", 8.312, 1.155, 15.004
"2012/06/12 13:00:59", 8.275, 1.150, 14.999
"2012/06/12 13:01:02", 8.222, 1.143, 14.995
"2012/06/12 13:01:06", 8.232, 1.144, 14.994
"2012/06/12 13:01:08", 8.233, 1.145, 14.991
"2012/06/12 13:01:11", 8.180, 1.138, 14.988
"2012/06/12 13:01:15", 8.164, 1.136, 14.987
"2012/06/12 13:01:17", 8.204, 1.141, 14.985
"2012/06/12 13:01:20", 8.180, 1.137, 14.982
"2012/06/12 13:01:23", 8.065, 1.123, 14.979
"2012/06/12 13:01:26", 7.967, 1.110, 14.979
"2012/06/12 13:01:29", 7.963, 1.110, 14.980
"2012/06/12 13:01:32", 7.963, 1.110, 14.981
"2012/06/12 13:01:35", 7.908, 1.102, 14.981
"2012/06/12 13:01:38", 7.882, 1.099, 14.982
"2012/06/12 13:01:41", 7.883, 1.099, 14.983
"2012/06/12 13:01:44", 7.850, 1.095, 14.984
"2012/06/12 13:01:47", 7.830, 1.092, 14.986
"2012/06/12 13:01:50", 7.867, 1.097, 14.988
"2012/06/12 13:01:53", 7.898, 1.101, 14.988
"2012/06/12 13:01:56", 7.855, 1.096, 14.988
"2012/06/12 13:01:59", 7.808, 1.090, 14.989
"2012/06/12 13:03:35", 7.394, 1.038, 15.070
"2012/06/12 13:03:38", 7.495, 1.051, 15.062
"2012/06/12 13:03:41", 7.528, 1.055, 15.055
"2012/06/12 13:03:44", 7.473, 1.048, 15.048
"2012/06/12 13:03:47", 7.400, 1.038, 15.045
"2012/06/12 13:03:50", 7.256, 1.019, 15.044
"2012/06/12 13:03:53", 7.107, 1.000, 15.047
"2012/06/12 13:03:56", 6.968, 0.982, 15.051
"2012/06/12 13:03:59", 6.837, 0.965, 15.057
"2012/06/12 13:06:35", 4.774, 0.695, 15.351
"2012/06/12 13:06:38", 4.780, 0.696, 15.343
"2012/06/12 13:06:41", 4.728, 0.689, 15.338
"2012/06/12 13:06:44", 4.680, 0.682, 15.335
"2012/06/12 13:06:47", 4.636, 0.676, 15.335
"2012/06/12 13:06:50", 4.617, 0.674, 15.335
"2012/06/12 13:06:53", 4.605, 0.672, 15.335
"2012/06/12 13:06:56", 4.574, 0.668, 15.335
"2012/06/12 13:06:59", 4.548, 0.664, 15.336
"2012/06/12 13:09:35", 2.827, 0.428, 15.544
"2012/06/12 13:09:38", 2.853, 0.431, 15.539
"2012/06/12 13:09:41", 2.844, 0.430, 15.534
"2012/06/12 13:09:44", 2.825, 0.427, 15.531
"2012/06/12 13:09:47", 2.829, 0.428, 15.530
"2012/06/12 13:09:50", 2.846, 0.430, 15.528
"2012/06/12 13:09:53", 2.866, 0.433, 15.528
"2012/06/12 13:09:56", 2.879, 0.435, 15.527
"2012/06/12 13:09:59", 2.885, 0.436, 15.525
"2012/06/12 13:12:38", 2.854, 0.431, 15.499
"2012/06/12 13:12:41", 2.780, 0.420, 15.494
"2012/06/12 13:12:44", 2.670, 0.405, 15.491
"2012/06/12 13:12:47", 2.598, 0.395, 15.492
"2012/06/12 13:12:50", 2.560, 0.389, 15.496
"2012/06/12 13:12:53", 2.516, 0.383, 15.499
"2012/06/12 13:12:56", 2.478, 0.377, 15.503
"2012/06/12 13:12:59", 2.462, 0.375, 15.506
"2012/06/12 13:15:38", 2.264, 0.347, 15.530
"2012/06/12 13:15:41", 2.237, 0.343, 15.526
"2012/06/12 13:15:44", 2.104, 0.324, 15.524
"2012/06/12 13:15:47", 1.990, 0.307, 15.526
"2012/06/12 13:15:50", 2.006, 0.309, 15.532
"2012/06/12 13:15:53", 2.090, 0.322, 15.535
"2012/06/12 13:15:56", 2.163, 0.332, 15.535
"2012/06/12 13:15:59", 2.262, 0.347, 15.533
"2012/06/12 13:18:35", 2.590, 0.394, 15.545
"2012/06/12 13:18:38", 2.588, 0.394, 15.551
"2012/06/12 13:18:41", 2.593, 0.394, 15.556
"2012/06/12 13:18:44", 2.580, 0.392, 15.557
"2012/06/12 13:18:47", 2.668, 0.405, 15.559
"2012/06/12 13:18:50", 2.857, 0.432, 15.559
"2012/06/12 13:18:53", 3.261, 0.489, 15.555
"2012/06/12 13:18:56", 4.371, 0.643, 15.542
"2012/06/12 13:18:59", 6.139, 0.882, 15.507
"2012/06/12 13:21:38", 6.926, 0.985, 15.424
"2012/06/12 13:21:41", 7.533, 1.064, 15.410
"2012/06/12 13:21:44", 7.452, 1.054, 15.399
"2012/06/12 13:21:47", 6.078, 0.872, 15.397
"2012/06/12 13:21:50", 4.727, 0.690, 15.407
"2012/06/12 13:21:53", 3.772, 0.559, 15.423
"2012/06/12 13:21:56", 3.189, 0.478, 15.441
"2012/06/12 13:21:59", 2.930, 0.441, 15.457
"2012/06/12 13:24:35", 3.161, 0.474, 15.457
"2012/06/12 13:24:38", 2.966, 0.446, 15.452
"2012/06/12 13:24:41", 2.879, 0.434, 15.452
"2012/06/12 13:24:44", 2.773, 0.419, 15.453
"2012/06/12 13:24:47", 2.738, 0.414, 15.454
"2012/06/12 13:24:50", 2.759, 0.417, 15.455
"2012/06/12 13:24:53", 2.626, 0.398, 15.456
"2012/06/12 13:24:56", 2.501, 0.380, 15.458
"2012/06/12 13:24:59", 2.363, 0.361, 15.460
"2012/06/12 13:27:38", 3.002, 0.449, 15.238
"2012/06/12 13:27:41", 3.051, 0.456, 15.234
"2012/06/12 13:27:44", 2.768, 0.416, 15.229
"2012/06/12 13:27:47", 2.408, 0.365, 15.230
"2012/06/12 13:27:50", 2.208, 0.336, 15.237
"2012/06/12 13:27:53", 2.128, 0.325, 15.246
"2012/06/12 13:27:56", 2.118, 0.324, 15.253
"2012/06/12 13:27:59", 2.181, 0.333, 15.258
"2012/06/12 13:30:35", 2.296, 0.349, 15.247
"2012/06/12 13:30:38", 2.321, 0.353, 15.241
"2012/06/12 13:30:41", 2.308, 0.351, 15.236
"2012/06/12 13:30:44", 2.271, 0.345, 15.233
"2012/06/12 13:30:47", 2.292, 0.348, 15.232
"2012/06/12 13:30:50", 2.321, 0.353, 15.231
"2012/06/12 13:30:53", 2.303, 0.350, 15.230
"2012/06/12 13:30:56", 2.269, 0.345, 15.230
"2012/06/12 13:30:59", 2.120, 0.324, 15.230
"2012/06/12 13:33:35", 2.135, 0.326, 15.282
"2012/06/12 13:33:38", 2.299, 0.350, 15.277
"2012/06/12 13:33:41", 2.367, 0.360, 15.271
"2012/06/12 13:33:44", 2.316, 0.352, 15.266
"2012/06/12 13:33:47", 2.332, 0.355, 15.263
"2012/06/12 13:33:50", 2.392, 0.363, 15.261
"2012/06/12 13:33:53", 2.313, 0.352, 15.259
"2012/06/12 13:33:56", 2.162, 0.330, 15.260
"2012/06/12 13:33:59", 2.061, 0.315, 15.263
"2012/06/12 13:36:35", 11.401, 1.535, 14.689
"2012/06/12 13:36:38", 11.609, 1.560, 14.663
"2012/06/12 13:36:41", 11.768, 1.579, 14.637
"2012/06/12 13:36:44", 11.726, 1.573, 14.616
"2012/06/12 13:36:47", 11.690, 1.568, 14.600
"2012/06/12 13:36:50", 11.950, 1.599, 14.587
"2012/06/12 13:36:53", 12.605, 1.679, 14.573
"2012/06/12 13:36:56", 13.351, 1.769, 14.547
"2012/06/12 13:36:59", 13.731, 1.814, 14.512
"2012/06/12 13:42:35", 4.117, 0.602, 15.081
"2012/06/12 13:42:38", 4.162, 0.608, 15.072
"2012/06/12 13:42:41", 4.236, 0.618, 15.065
"2012/06/12 13:42:44", 4.314, 0.628, 15.059
"2012/06/12 13:42:47", 4.376, 0.637, 15.051
"2012/06/12 13:42:50", 4.464, 0.649, 15.044
"2012/06/12 13:42:53", 4.528, 0.657, 15.038
"2012/06/12 13:42:56", 4.541, 0.659, 15.032
"2012/06/12 13:42:59", 4.560, 0.661, 15.028
"2012/06/12 13:45:35", 4.952, 0.714, 15.026
"2012/06/12 13:45:38", 4.696, 0.680, 15.027
"2012/06/12 13:45:41", 4.539, 0.658, 15.031
"2012/06/12 13:45:44", 4.453, 0.647, 15.037
"2012/06/12 13:45:47", 4.432, 0.644, 15.043
"2012/06/12 13:45:50", 4.473, 0.650, 15.047
"2012/06/12 13:45:53", 4.492, 0.652, 15.049
"2012/06/12 13:45:56", 4.498, 0.653, 15.049
"2012/06/12 13:45:59", 4.616, 0.669, 15.050
"2012/06/12 13:48:35", 4.945, 0.713, 15.033
"2012/06/12 13:48:38", 4.953, 0.714, 15.030
"2012/06/12 13:48:41", 5.028, 0.724, 15.026
"2012/06/12 13:48:44", 5.101, 0.734, 15.022
"2012/06/12 13:48:47", 5.204, 0.748, 15.017
"2012/06/12 13:48:50", 5.323, 0.764, 15.012
"2012/06/12 13:48:53", 5.440, 0.779, 15.006
"2012/06/12 13:48:56", 5.536, 0.792, 14.999
"2012/06/12 13:48:59", 5.550, 0.794, 14.992
"2012/06/12 13:51:35", 3.785, 0.556, 15.087
"2012/06/12 13:51:38", 4.072, 0.596, 15.077
"2012/06/12 13:51:41", 4.369, 0.636, 15.064
"2012/06/12 13:51:44", 4.607, 0.668, 15.050
"2012/06/12 13:51:47", 4.812, 0.695, 15.035
"2012/06/12 13:51:50", 4.882, 0.705, 15.021
"2012/06/12 13:51:53", 4.666, 0.675, 15.012
"2012/06/12 13:51:56", 4.243, 0.618, 15.010
"2012/06/12 13:51:59", 3.778, 0.554, 15.016
"2012/06/12 13:54:35", 4.044, 0.592, 15.063
"2012/06/12 13:54:38", 4.473, 0.650, 15.054
"2012/06/12 13:54:41", 5.264, 0.756, 15.039
"2012/06/12 13:54:44", 6.435, 0.911, 15.014
"2012/06/12 13:54:47", 7.778, 1.085, 14.973
"2012/06/12 13:54:50", 8.604, 1.190, 14.919
"2012/06/12 13:54:53", 8.466, 1.171, 14.864
"2012/06/12 13:54:56", 7.826, 1.088, 14.828
"2012/06/12 13:54:59", 7.197, 1.006, 14.817
"2012/06/12 13:57:38", 10.345, 1.402, 14.645
"2012/06/12 13:57:41", 10.383, 1.406, 14.630
"2012/06/12 13:57:44", 10.445, 1.414, 14.617
"2012/06/12 13:57:47", 10.487, 1.419, 14.606
"2012/06/12 13:57:50", 10.425, 1.411, 14.597
"2012/06/12 13:57:53", 10.310, 1.396, 14.590
"2012/06/12 13:57:56", 10.113, 1.371, 14.586
"2012/06/12 13:57:59", 9.994, 1.356, 14.586
"2012/06/12 14:00:35", 11.490, 1.539, 14.486
"2012/06/12 14:00:38", 11.541, 1.545, 14.471
"2012/06/12 14:00:41", 11.545, 1.545, 14.457
"2012/06/12 14:00:44", 11.547, 1.545, 14.447
"2012/06/12 14:00:47", 11.538, 1.543, 14.439
"2012/06/12 14:00:50", 11.492, 1.537, 14.432
"2012/06/12 14:00:53", 11.482, 1.536, 14.428
"2012/06/12 14:00:57", 11.529, 1.542, 14.425
"2012/06/12 14:00:59", 11.494, 1.537, 14.421
"2012/06/12 14:01:02", 11.347, 1.519, 14.418
"2012/06/12 14:01:05", 11.200, 1.501, 14.419
"2012/06/12 14:01:08", 11.162, 1.496, 14.421
