SiteID,Latitude,Longitude
2812,33.50403843,-81.7079338
2813,33.50525273,-101.9250494
2814,33.505961,-117.00392
2815,33.505961,-117.00392
2816,33.50606206,-117.143939
2817,33.50606206,-117.143939
2818,33.50629684,-117.1459884
2819,33.50694934,-80.85013757
2820,33.50730193,-82.14464653
2821,33.50758836,-112.3586336
2822,33.50782629,-112.0464638
2823,33.50916692,-82.02458253
2824,33.50952816,-112.1342485
2825,33.50954961,-117.1255332
2826,33.50962514,-112.0467991
2827,33.50962514,-112.0467991
2828,33.50977594,-111.9966666
2829,33.51260681,-86.78019649
2830,33.51389554,-117.1025849
2831,33.51426249,-81.7148035
2832,33.51426249,-81.7148035
2833,33.516862,-82.07379032
2834,33.51844341,-117.7593032
2835,33.51847298,-84.40841766
2836,33.51960984,-101.9398364
2837,33.51963102,-101.887951
2838,33.52022837,-112.099637
2839,33.5227423,-112.2199179
2840,33.52302268,-117.6858479
2841,33.523133,-111.906659
2842,33.52362584,-84.19432826
2843,33.52378447,-112.0650793
2844,33.52537446,-82.12028314
2845,33.52674489,-86.71873399
2846,33.52788183,-117.7165412
2847,33.52830069,-101.8722013
2848,33.53066959,-84.36381536
2849,33.53184254,-90.19188723
2850,33.53268142,-117.1517523
2851,33.53376439,-82.13162908
2852,33.53572713,-85.26129156
2853,33.53853116,-111.8808832
2854,33.53887,-112.133891
2855,33.540397,-86.55789
2856,33.543275,-117.287556
2857,33.543275,-117.287556
2858,33.54337725,-84.28347943
2859,33.54337725,-84.28347943
2860,33.54615572,-101.9520269
2861,33.54786823,-117.6898267
2862,33.54809362,-84.01685755
2863,33.54880259,-101.8878254
2864,33.5488232,-101.8685382
2865,33.54987095,-84.25513801
2866,33.55172264,-112.2598751
2867,33.55512,-117.666532
2868,33.55512,-117.666532
2869,33.55601784,-101.9474832
2870,33.556831,-83.171996
2871,33.559205,-86.73096257
2872,33.5623947,-84.51752638
2873,33.56276579,-84.4691668
2874,33.56276882,-101.9231321
2875,33.56321638,-85.10919588
2876,33.5644964,-79.03724691
2877,33.5644964,-79.03724691
2878,33.56472286,-117.6715908
2879,33.5647442,-112.29047
2880,33.56514363,-81.74386233
2881,33.56543568,-117.2035343
2882,33.56741584,-112.1698066
2883,33.56746685,-117.7077692
2884,33.56764673,-97.83643925
2885,33.56769112,-112.0979932
2886,33.56821316,-112.0733595
2887,33.568348,-112.178491
2888,33.56864018,-82.11630013
2889,33.57026321,-117.1833498
2890,33.57078085,-117.2352156
2891,33.57122366,-81.70870882
2892,33.57153567,-82.19264453
2893,33.57227943,-117.7235494
2894,33.57227943,-117.7235494
2895,33.57248076,-101.9085164
2896,33.57328272,-111.7151918
2897,33.57353686,-117.7063648
2898,33.57669325,-83.8518807
2899,33.57719545,-111.9266986
2900,33.57762753,-84.38984942
2901,33.577678,-84.594233
2902,33.57772074,-101.8964466
2903,33.57786157,-101.9550135
2904,33.58043443,-112.2719398
2905,33.58228296,-83.96611209
2906,33.58228296,-83.96611209
2907,33.5823869,-112.3061474
2908,33.58239264,-112.1357664
2909,33.58246043,-101.8703286
2910,33.583733,-84.328154
2911,33.58408262,-111.9248356
2912,33.58408262,-111.9248356
2913,33.58653278,-85.05901857
2914,33.58677,-79.009455
2915,33.58791176,-86.69528776
2916,33.58838928,-102.3676618
2917,33.58983154,-86.49744427
2918,33.59136979,-117.122452
2919,33.59445153,-117.6593085
2920,33.59445153,-117.6593085
2921,33.59631585,-112.2209917
2922,33.59769768,-84.01489936
2923,33.5988794,-111.9788799
2924,33.59951395,-86.27298991
2925,33.60091796,-111.9884659
2926,33.602111,-85.835924
2927,33.602111,-85.835924
2928,33.60295857,-117.6791361
2929,33.60305031,-83.85126764
2930,33.60411941,-117.173881
2931,33.60480517,-117.6902033
2932,33.60701254,-101.9222761
2933,33.60889409,-112.2685736
2934,33.6091444,-111.7236784
2935,33.60983535,-117.7129009
2936,33.61045432,-112.0991783
2937,33.61058234,-112.2381807
2938,33.61058234,-112.2381807
2939,33.61162875,-95.06963961
2940,33.61187146,-111.9963025
2941,33.612,-86.82654
2942,33.612,-86.82654
2943,33.61202134,-86.62426618
2944,33.61349747,-117.6559131
2945,33.61553268,-117.7031168
2946,33.61585272,-78.97747164
2947,33.61633043,-101.9050404
2948,33.61749855,-84.35653409
2949,33.61833549,-86.61213813
2950,33.61959211,-111.8736284
2951,33.61959211,-111.8736284
2952,33.62121178,-84.23633472
2953,33.62231631,-117.6840028
2954,33.62300963,-112.4268553
2955,33.62381849,-112.3582564
2956,33.62416268,-112.3934662
2957,33.62416268,-112.3934662
2958,33.62453,-117.793967
2959,33.62563397,-85.78624418
2960,33.62711794,-111.8888418
2961,33.62806457,-117.7033389
2962,33.62858808,-117.9084115
2963,33.62958,-88.66428
2964,33.62969527,-84.01443062
2965,33.63041064,-85.82594754
2966,33.631811,-112.131427
2967,33.63570961,-117.9193137
2968,33.6362579,-112.2281058
2969,33.63726715,-117.5900703
2970,33.637303,-112.3537446
2971,33.6380214,-111.9272415
2972,33.6380214,-111.9272415
2973,33.63820846,-112.2901826
2974,33.63899372,-112.0655941
2975,33.63928488,-86.68388676
2976,33.63953834,-117.875552
2977,33.63998622,-111.8597144
2978,33.64007505,-111.9873636
2979,33.64089271,-117.9195072
2980,33.64235966,-97.13312606
2981,33.64299729,-117.5781064
2982,33.64367876,-86.63006715
2983,33.64416892,-117.5929959
2984,33.64578,-117.66912
2985,33.64578,-117.66912
2986,33.64793474,-117.8346987
2987,33.65160441,-117.644886
2988,33.65322654,-112.255582
2989,33.65334272,-112.0656554
2990,33.65428761,-112.1861722
2991,33.65428761,-112.1861722
2992,33.655004,-78.945276
2993,33.65545197,-112.4035508
2994,33.65569645,-112.0128704
2995,33.65569645,-112.0128704
2996,33.65727649,-96.60447179
2997,33.65831387,-118.002333
2998,33.66067682,-95.55214112
2999,33.66156482,-95.50911641
3000,33.661749,-112.345339
3001,33.66205743,-117.3117237
3002,33.66337281,-79.83334989
3003,33.66590217,-83.98424267
3004,33.66661055,-112.118879
3005,33.66696722,-117.2639738
3006,33.66894,-84.45828
3007,33.669561,-86.827977
3008,33.67043334,-117.9194204
3009,33.67056293,-117.7896503
3010,33.671158,-116.294219
3011,33.67216984,-117.9597951
3012,33.67241458,-117.9534404
3013,33.67241458,-117.9534404
3014,33.67360406,-117.831362
3015,33.67384883,-112.2544467
3016,33.67584681,-84.44155632
3017,33.676817,-79.014238
3018,33.676817,-79.014238
3019,33.67835558,-117.6629007
3020,33.67842,-111.806618
3021,33.67876041,-111.9772582
3022,33.67876041,-111.9772582
3023,33.6802176,-96.61217784
3024,33.68026033,-117.9076817
3025,33.68026033,-117.9076817
3026,33.68040971,-117.1731162
3027,33.68171929,-117.6657216
3028,33.68198112,-117.91937
3029,33.68413166,-83.99982153
3030,33.68450521,-117.988718
3031,33.68450521,-117.988718
3032,33.68494573,-117.1888773
3033,33.68496488,-117.1503293
3034,33.68556844,-116.1988991
3035,33.68579679,-78.96179559
3036,33.68579679,-78.96179559
3037,33.6858138,-116.2675608
3038,33.68655537,-117.8129834
3039,33.68833825,-84.48732658
3040,33.6884593,-117.9885885
3041,33.68918777,-117.342216
3042,33.689885,-117.786783
3043,33.6937527,-117.7987548
3044,33.69569063,-117.8854998
3045,33.69638426,-80.22063759
3046,33.69646011,-86.68043716
3047,33.69934905,-84.57741146
3048,33.7036931,-117.8857301
3049,33.70423392,-84.77985823
3050,33.70632642,-117.7859701
3051,33.70661692,-84.11390682
3052,33.70739,-117.705377
3053,33.707812,-116.231849
3054,33.70936801,-112.2724991
3055,33.70942871,-112.2726792
3056,33.71107242,-116.29068
3057,33.71312404,-84.35014449
3058,33.71361121,-117.9716636
3059,33.71388514,-78.89501197
3060,33.71558738,-118.0024502
3061,33.71568967,-117.8680374
3062,33.71613756,-117.9890958
3063,33.71667346,-84.21544008
3064,33.71704947,-118.0414596
3065,33.71818126,-84.27525808
3066,33.72082152,-85.14559593
3067,33.72130515,-116.3574841
3068,33.72163546,-117.7711355
3069,33.72163546,-117.7711355
3070,33.72163546,-117.7711355
3071,33.72278536,-84.46143131
3072,33.72349411,-116.3993661
3073,33.72374908,-84.73384521
3074,33.725127,-84.422754
3075,33.72765672,-78.86936383
3076,33.72765672,-78.86936383
3077,33.72827222,-82.71839237
3078,33.72852779,-118.2926548
3079,33.72948786,-117.9890918
3080,33.72949949,-116.9714251
3081,33.72983408,-118.0271571
3082,33.73041318,-84.94090856
3083,33.73041318,-84.94090856
3084,33.73055234,-117.7871797
3085,33.734584,-117.786935
3086,33.734584,-117.786935
3087,33.73572637,-118.3164269
3088,33.73680099,-118.0068077
3089,33.73680099,-118.0068077
3090,33.73680099,-118.0068077
3091,33.73718982,-116.4083328
3092,33.73758604,-118.2920584
3093,33.73786192,-84.25267392
3094,33.73878702,-117.9547989
3095,33.7393012,-78.82812606
3096,33.7405351,-111.9788141
3097,33.7405351,-111.9788141
3098,33.74141981,-116.3039522
3099,33.741875,-117.746704
3100,33.7421105,-116.2153552
3101,33.743314,-84.378489
3102,33.74431509,-118.1023669
3103,33.74431509,-118.1023669
3104,33.74517123,-118.0147275
3105,33.74542117,-117.8677302
3106,33.74577751,-117.8164325
3107,33.74626379,-85.28910219
3108,33.74642989,-117.9203002
3109,33.74652556,-112.1082229
3110,33.74652556,-112.1082229
3111,33.74739528,-117.0004799
3112,33.74743614,-117.0073604
3113,33.747912,-116.9035215
3114,33.750177,-96.559463
3115,33.75094103,-116.961586
3116,33.7510184,-84.73881949
3117,33.7510184,-84.73881949
3118,33.75223663,-84.46687225
3119,33.75223663,-84.46687225
3120,33.75489476,-79.44723152
3121,33.7577386,-84.38680799
3122,33.7577386,-84.38680799
3123,33.75781823,-118.1125745
3124,33.75834366,-84.34610529
3125,33.75974184,-117.8245915
3126,33.75984802,-117.8513324
3127,33.76010646,-117.8903803
3128,33.760225,-118.080806
3129,33.760266,-117.488216
3130,33.76039865,-117.8520142
3131,33.76043014,-84.38703816
3132,33.76100503,-84.37345227
3133,33.762507,-78.798962
3134,33.764232,-84.395287
3135,33.76447887,-117.9550559
3136,33.76506317,-84.22360174
3137,33.76924131,-118.3663691
3138,33.7737303,-118.1888396
3139,33.77390185,-84.36516463
3140,33.77525762,-118.1211526
3141,33.7756564,-84.29824482
3142,33.77756462,-84.38482587
3143,33.77820799,-84.35240677
3144,33.77820799,-84.35240677
3145,33.77832715,-111.9257405
3146,33.77845057,-111.9257403
3147,33.78073022,-117.8673802
3148,33.78170576,-78.78818531
3149,33.78186965,-117.9927722
3150,33.78280915,-118.0717943
3151,33.783216,-89.806975
3152,33.78499609,-84.10190556
3153,33.78578956,-84.24343045
3154,33.78625956,-84.16014334
3155,33.78678026,-117.0074877
3156,33.78732392,-117.9147851
3157,33.78755265,-116.4802088
3158,33.78766871,-117.8099689
3159,33.78771133,-117.8244681
3160,33.78808428,-84.32667874
3161,33.78818213,-117.9588035
3162,33.78857433,-118.319972
3163,33.78960641,-118.3145376
3164,33.78976234,-118.1753195
3165,33.79018373,-118.1411238
3166,33.79142644,-118.2607649
3167,33.79261991,-84.28144762
3168,33.79261991,-84.28144762
3169,33.79346145,-83.71306666
3170,33.79452517,-118.1252253
3171,33.7956304,-86.82626999
3172,33.79788835,-84.37101251
3173,33.79816385,-118.1252169
3174,33.79819538,-81.89122543
3175,33.80075695,-78.7323042
3176,33.80306642,-117.9411242
3177,33.80328016,-118.0731347
3178,33.803311,-117.9153868
3179,33.803311,-117.9153868
3180,33.80447105,-118.1905693
3181,33.80494462,-84.39350116
3182,33.80846103,-118.2751232
3183,33.80862233,-118.3585257
3184,33.80862233,-118.3585257
3185,33.8092622,-117.8376878
3186,33.80945412,-118.2859834
3187,33.810339,-83.891909
3188,33.81090212,-84.57211769
3189,33.81239057,-84.19374036
3190,33.81315198,-118.2983501
3191,33.81696996,-118.1811937
3192,33.8170037,-118.3777327
3193,33.81703025,-118.0367754
3194,33.81743035,-116.5283091
3195,33.818073,-118.035677
3196,33.81884689,-84.31315596
3197,33.81903924,-116.4591289
3198,33.81944198,-84.35187887
3199,33.81992614,-84.45104911
3200,33.82163507,-118.1851009
3201,33.82228692,-84.26329614
3202,33.822485,-116.462762
3203,33.82275058,-117.8360932
3204,33.82275058,-117.8360932
3205,33.82275058,-117.8360932
3206,33.82290019,-117.8359153
3207,33.82325466,-118.3405137
3208,33.823262,-111.90478
3209,33.82470064,-84.03180055
3210,33.82490134,-117.9590219
3211,33.82516,-84.3197
3212,33.82516,-84.3197
3213,33.82518959,-118.3455393
3214,33.82580952,-84.36705583
3215,33.82585939,-117.9933337
3216,33.82618332,-84.09754896
3217,33.82695064,-84.32607224
3218,33.82912466,-85.76383928
3219,33.83146384,-118.2803118
3220,33.83146384,-118.2803118
3221,33.83192543,-118.0710077
3222,33.83250573,-117.9415891
3223,33.83333483,-84.34065631
3224,33.83415546,-117.919233
3225,33.83479476,-118.0281798
3226,33.83479476,-118.0281798
3227,33.835384,-84.630102
3228,33.835384,-84.630102
3229,33.83548826,-78.67075807
3230,33.83548826,-78.67075807
3231,33.83607787,-79.05975555
3232,33.83795804,-118.3852994
3233,33.83905092,-118.3629873
3234,33.83937196,-117.8861075
3235,33.84122,-84.38563
3236,33.8421876,-118.1841307
3237,33.84243425,-84.37313312
3238,33.843208,-117.513113
3239,33.84343514,-112.1360702
3240,33.84545311,-118.2605556
3241,33.84654465,-117.7777197
3242,33.84665515,-118.0099497
3243,33.84669809,-84.24493896
3244,33.8469602,-84.5047457
3245,33.84712797,-118.0622105
3246,33.84733243,-118.1599671
3247,33.84733243,-118.1599671
3248,33.84733243,-118.1599671
3249,33.84734116,-117.8890055
3250,33.84739765,-84.42811582
3251,33.84757278,-118.194045
3252,33.848103,-84.226117
3253,33.84819631,-117.5426205
3254,33.84915766,-87.26731521
3255,33.85062695,-118.1405835
3256,33.85151185,-118.1434662
3257,33.851668,-118.107286
3258,33.851668,-118.107286
3259,33.851668,-118.107286
3260,33.851668,-118.107286
3261,33.85300202,-84.35854083
3262,33.85300202,-84.35854083
3263,33.85607764,-118.3910265
3264,33.85635285,-83.99770142
3265,33.85661115,-84.60135163
3266,33.85752758,-118.3044777
3267,33.85818821,-118.3638945
3268,33.85820752,-118.1062257
3269,33.85854942,-98.56162254
3270,33.85880985,-118.0019028
3271,33.85928723,-117.9601606
3272,33.85935074,-117.9265014
3273,33.85942895,-118.0878423
3274,33.85973385,-117.7886274
3275,33.86008333,-118.0484511
3276,33.86299403,-117.739282
3277,33.86381696,-84.48035138
3278,33.86381696,-84.48035138
3279,33.86415962,-118.1844729
3280,33.8644035,-117.5450748
3281,33.86449565,-84.30945518
3282,33.86453178,-84.4651364
3283,33.86453178,-84.4651364
3284,33.86572417,-118.3943215
3285,33.866635,-118.048458
3286,33.86677515,-112.1354068
3287,33.86719192,-84.53905768
3288,33.86797615,-118.3567678
3289,33.86871676,-117.7495913
3290,33.86976139,-84.01508064
3291,33.869888,-84.768038
3292,33.87098698,-79.76160346
3293,33.87292289,-118.3745236
3294,33.87312405,-118.0811425
3295,33.87357001,-79.10466587
3296,33.87357001,-79.10466587
3297,33.873764,-84.86505
3298,33.873764,-84.86505
3299,33.87387997,-117.8896937
3300,33.87431648,-83.44099052
3301,33.87439377,-118.3508965
3302,33.874415,-117.854269
3303,33.874415,-117.854269
3304,33.87447073,-78.61932388
3305,33.876706,-117.9575503
3306,33.877388,-118.1686114
3307,33.87779143,-117.5893966
3308,33.87791382,-98.49418998
3309,33.87801228,-83.93181809
3310,33.87801228,-83.93181809
3311,33.87876098,-84.01489781
3312,33.88029815,-84.51278266
3313,33.88029815,-84.51278266
3314,33.88094044,-84.3799002
3315,33.88154896,-84.16380825
3316,33.88174726,-84.58812753
3317,33.88698322,-118.3161071
3318,33.88710856,-78.68822824
3319,33.88762809,-118.0996922
3320,33.8878999,-118.3518677
3321,33.88802063,-118.3085491
3322,33.88810547,-118.3958783
3323,33.88834131,-118.2501381
3324,33.88885603,-84.05877792
3325,33.88965271,-118.14322
3326,33.88969544,-117.783489
3327,33.89071635,-84.32544436
3328,33.89175,-117.2067434
3329,33.89269312,-117.819328
3330,33.89269312,-117.819328
3331,33.89376251,-84.47888122
3332,33.89417062,-118.3533037
3333,33.89503718,-118.2216453
3334,33.89605671,-117.863784
3335,33.89641828,-117.9288508
3336,33.89679543,-118.3942462
3337,33.89679543,-118.3942462
3338,33.89778648,-78.48249184
3339,33.89787562,-117.4732373
3340,33.89855939,-118.0069462
3341,33.89915676,-117.5593033
3342,33.90112333,-117.5643361
3343,33.90139267,-118.3510632
3344,33.90151014,-118.3425482
3345,33.90178991,-118.385219
3346,33.90254386,-118.360967
3347,33.90262364,-118.0858501
3348,33.9027011,-84.4585127
3349,33.90423326,-84.6728412
3350,33.90548419,-84.29478707
3351,33.90548419,-84.29478707
3352,33.905579,-84.179966
3353,33.90605921,-98.53301613
3354,33.90676114,-84.37876273
3355,33.90684922,-117.4595073
3356,33.90687336,-118.2221602
3357,33.90731712,-84.43100418
3358,33.9090437,-81.53378059
3359,33.91069271,-78.58336262
3360,33.91159569,-84.13403117
3361,33.91262678,-84.59391855
3362,33.91581993,-118.2637555
3363,33.91633051,-117.3231786
3364,33.91633051,-117.3231786
3365,33.91680499,-118.099084
3366,33.91722886,-117.9591568
3367,33.91743963,-117.9692732
3368,33.91748672,-117.9331272
3369,33.91772959,-117.5921261
3370,33.9179439,-117.8876848
3371,33.91814197,-118.0756353
3372,33.92067911,-83.97281826
3373,33.92329154,-117.9331312
3374,33.92362487,-118.3258991
3375,33.92416135,-80.33720182
3376,33.92465762,-117.8958429
3377,33.92562729,-118.1070892
3378,33.92668114,-118.3539122
3379,33.9278424,-84.37923019
3380,33.92797936,-118.1991437
3381,33.92940426,-84.34047698
3382,33.93079953,-118.3267783
3383,33.93323632,-117.423677
3384,33.93410374,-117.2800016
3385,33.9360366,-117.3867288
3386,33.93676611,-80.38327825
3387,33.93758786,-118.0481981
3388,33.93771176,-117.1895721
3389,33.93822796,-83.32171202
3390,33.93843872,-83.45486885
3391,33.93852399,-118.1314721
3392,33.938634,-84.316813
3393,33.938634,-84.316813
3394,33.93888939,-83.76242224
3395,33.9393579,-117.9610853
3396,33.93942886,-84.08166937
3397,33.9416868,-117.2837477
3398,33.94172725,-83.44114313
3399,33.94206676,-117.2250837
3400,33.94210436,-118.0290865
3401,33.94259854,-81.07916444
3402,33.94261528,-118.137844
3403,33.94319101,-117.9961184
3404,33.94320109,-118.2450041
3405,33.9432952,-117.3958555
3406,33.94353914,-118.2049494
3407,33.94522275,-117.9970336
3408,33.94531745,-81.16914111
3409,33.94572709,-83.41041608
3410,33.94581546,-118.3519984
3411,33.94611182,-84.62629155
3412,33.94663489,-83.98564554
3413,33.94744233,-117.3824708
3414,33.94747022,-84.55017765
3415,33.9478216,-118.3333377
3416,33.94784853,-86.47161149
3417,33.94831134,-118.1673635
3418,33.94866451,-84.19882087
3419,33.95437239,-118.1314107
3420,33.95437239,-118.1314107
3421,33.95437239,-118.1314107
3422,33.95505646,-81.23258406
3423,33.95505646,-81.23258406
3424,33.95533494,-84.3645065
3425,33.95554692,-118.3957503
3426,33.95580629,-118.39756
3427,33.95628509,-117.3887287
3428,33.95648396,-80.93141457
3429,33.95720396,-86.03938454
3430,33.95735247,-83.37722728
3431,33.95797037,-83.98211014
3432,33.96070562,-117.5932762
3433,33.96070562,-117.5932762
3434,33.96086101,-85.55959675
3435,33.96149145,-83.41407434
3436,33.96214526,-112.77294
3437,33.96446441,-118.2230766
3438,33.96495736,-118.3507858
3439,33.96557171,-84.41173925
3440,33.96557171,-84.41173925
3441,33.96630304,-84.53446145
3442,33.96825754,-84.66694995
3443,33.96825754,-84.66694995
3444,33.96924603,-118.0997979
3445,33.97058451,-118.0679782
3446,33.97129396,-118.1879782
3447,33.97256005,-118.2102803
3448,33.974553,-118.425643
3449,33.97537264,-117.5551619
3450,33.97569211,-83.36523396
3451,33.97579367,-84.41534515
3452,33.97713514,-84.07487963
3453,33.97713514,-84.07487963
3454,33.97727313,-118.3742937
3455,33.97751294,-81.0754757
3456,33.97927359,-78.37647432
3457,33.97980008,-81.30207443
3458,33.97980008,-81.30207443
3459,33.980311,-118.209874
3460,33.98093054,-118.3921012
3461,33.98124795,-118.0511737
3462,33.98221656,-80.96485068
3463,33.98306717,-117.733077
3464,33.98328,-78.04848
3465,33.98421172,-84.2141206
3466,33.98421172,-84.2141206
3467,33.98459439,-118.4386203
3468,33.98459439,-118.4386203
3469,33.98524175,-81.05609858
3470,33.98524863,-84.27023074
3471,33.98685305,-117.3729066
3472,33.98798797,-118.225097
3473,33.988723,-118.2913868
3474,33.988723,-118.2913868
3475,33.988723,-118.2913868
3476,33.98898,-81.10008
3477,33.98898,-81.10008
3478,33.98921231,-118.3545801
3479,33.98929092,-118.2565262
3480,33.99156247,-117.918644
3481,33.99240996,-83.72610743
3482,33.99397555,-81.22739802
3483,33.99397555,-81.22739802
3484,33.99415128,-96.38946575
3485,33.994458,-84.859977
3486,33.99460754,-118.4688638
3487,33.99552654,-117.9682726
3488,33.99665451,-118.4786936
3489,33.99668568,-81.03320925
3490,33.99668568,-81.03320925
3491,33.99742361,-80.99443387
3492,33.999118,-84.467523
3493,34.0008933,-118.0865127
3494,34.00148696,-117.7187671
3495,34.00152982,-118.3945724
3496,34.00196888,-118.4698917
3497,34.00288015,-85.9700782
3498,34.0033674,-118.0889548
3499,34.004005,-84.16950972
3500,34.00426312,-81.77250129
3501,34.00450947,-118.4332825
3502,34.00481927,-84.43635046
3503,34.00555395,-117.8208103
3504,34.00654003,-81.19836046
3505,34.00712307,-84.57269499
3506,34.00727837,-83.98782049
3507,34.01017511,-118.3083307
3508,34.01052653,-117.8864792
3509,34.01069602,-118.1086577
3510,34.010998,-85.256877
3511,34.01350737,-81.01086462
3512,34.0138116,-84.54687751
3513,34.0138116,-84.54687751
3514,34.01493062,-84.18886045
3515,34.0154832,-117.745478
3516,34.01794559,-118.1503483
3517,34.01859985,-118.3357566
3518,34.01872072,-118.1991379
3519,34.01917016,-118.4908626
3520,34.01928167,-118.2558904
3521,34.01947893,-117.808304
3522,34.01982164,-118.497291
3523,34.020092,-83.314243
3524,34.02010328,-80.97111055
3525,34.02011292,-118.4227856
3526,34.02017125,-86.09058637
3527,34.02044435,-118.157897
3528,34.020799,-78.909328
3529,34.02149932,-118.1281249
3530,34.02234897,-118.2798091
3531,34.02257839,-86.04446508
3532,34.02331285,-84.62797588
3533,34.02331285,-84.62797588
3534,34.02334012,-118.3723407
3535,34.02340238,-117.8376852
3536,34.02374,-83.826404
3537,34.02427578,-81.03776603
3538,34.02528882,-84.25246792
3539,34.02530975,-84.48106171
3540,34.02679595,-118.284054
3541,34.02719683,-118.3929019
3542,34.02733132,-118.4284968
3543,34.02733132,-118.4284968
3544,34.027729,-118.351874
3545,34.02804485,-84.33620544
3546,34.02828698,-118.486395
3547,34.02886457,-117.6297961
3548,34.0304723,-118.1234027
3549,34.0304723,-118.1234027
3550,34.03103036,-84.43568946
3551,34.03118008,-117.6893448
3552,34.03200316,-117.9143118
3553,34.03247385,-118.4754467
3554,34.03247385,-118.4754467
3555,34.03253563,-117.6830473
3556,34.03274633,-117.6523082
3557,34.03288436,-81.12433658
3558,34.03332343,-117.0736744
3559,34.0342259,-118.6939315
3560,34.03554427,-117.9501982
3561,34.03677129,-84.68629716
3562,34.03749174,-83.90949695
3563,34.03749174,-83.90949695
3564,34.03945181,-118.143645
3565,34.03953765,-118.2841804
3566,34.04048677,-118.4713405
3567,34.04048965,-118.2577649
3568,34.04063639,-80.99730398
3569,34.04080443,-118.1862098
3570,34.04088163,-84.21987762
3571,34.041268,-117.761339
3572,34.04238213,-118.4581727
3573,34.04264626,-118.3095429
3574,34.04365757,-118.3767432
3575,34.04448743,-118.2524068
3576,34.04461035,-117.9637084
3577,34.0446737,-117.7502249
3578,34.04473183,-118.4668356
3579,34.04509468,-118.0304652
3580,34.045301,-118.2579148
3581,34.04550524,-81.03403116
3582,34.04618033,-118.525752
3583,34.04634416,-84.28678972
3584,34.04644293,-118.3432654
3585,34.04656494,-77.90024182
3586,34.04656494,-77.90024182
3587,34.04868697,-81.10441341
3588,34.048949,-118.2603792
3589,34.05002432,-118.3440983
3590,34.05202163,-118.2420964
3591,34.05250603,-118.3703942
3592,34.05308763,-118.4709772
3593,34.05399961,-84.08612609
3594,34.05503025,-118.398179
3595,34.05622505,-86.7654062
3596,34.05714337,-118.4424637
3597,34.05714337,-118.4424637
3598,34.05723485,-117.1847503
3599,34.05964984,-118.1228821
3600,34.061014,-117.324151
3601,34.0615957,-84.40205397
3602,34.0615957,-84.40205397
3603,34.06200972,-118.0207037
3604,34.0622961,-118.3082132
3605,34.06256252,-118.4453873
3606,34.0626233,-118.0525718
3607,34.06262433,-117.7064864
3608,34.06263057,-117.9306145
3609,34.06268553,-84.39575344
3610,34.062747,-84.083283
3611,34.062747,-84.083283
3612,34.062747,-84.083283
3613,34.06288253,-117.2053636
3614,34.06310497,-118.443621
3615,34.06312324,-117.4344154
3616,34.06323824,-118.0896839
3617,34.06331538,-118.286948
3618,34.06358319,-117.968206
3619,34.0644042,-118.2496112
3620,34.06486778,-84.21154549
3621,34.06613241,-84.31827056
3622,34.06613241,-84.31827056
3623,34.06634633,-81.16940485
3624,34.06674155,-118.3441089
3625,34.06739597,-118.3891688
3626,34.06859744,-118.3443616
3627,34.06979501,-83.9808388
3628,34.07022701,-117.1390721
3629,34.0703767,-117.9789022
3630,34.07129837,-118.3604989
3631,34.07241044,-117.2076294
3632,34.07293539,-117.8858404
3633,34.07392202,-118.2144562
3634,34.07409191,-118.072869
3635,34.07504125,-117.4357716
3636,34.07521167,-84.36092597
3637,34.07570756,-84.65089624
3638,34.07594831,-118.3762828
3639,34.0768652,-118.1511268
3640,34.077008,-117.617165
3641,34.07853392,-117.2920042
3642,34.07899116,-117.7535699
3643,34.07927789,-117.8902068
3644,34.07938398,-118.1088529
3645,34.07954096,-84.29465884
3646,34.08045664,-83.91976844
3647,34.08127203,-117.3528577
3648,34.08313802,-117.9071062
3649,34.0833748,-118.3536045
3650,34.0833748,-118.3536045
3651,34.08538418,-84.54311483
3652,34.08639806,-118.3266998
3653,34.08688529,-117.9589975
3654,34.0873409,-117.9064784
3655,34.08964606,-81.1744075
3656,34.08964606,-81.1744075
3657,34.08965741,-117.6909501
3658,34.09018388,-118.3759595
3659,34.09018388,-118.3759595
3660,34.09046325,-117.6714107
3661,34.09061063,-118.344054
3662,34.09066695,-118.0154051
3663,34.09157038,-84.61335829
3664,34.09172117,-118.1463136
3665,34.09339272,-84.23965998
3666,34.09743341,-80.85633528
3667,34.09743341,-80.85633528
3668,34.09746867,-118.3651307
3669,34.09801279,-118.3092471
3670,34.09883505,-118.1180195
3671,34.09883505,-118.1180195
3672,34.09997366,-84.27074583
3673,34.10076166,-118.0751467
3674,34.10162648,-118.3424018
3675,34.10226599,-118.324823
3676,34.10295231,-80.90957303
3677,34.1033413,-118.2591152
3678,34.10337591,-118.329999
3679,34.1034433,-118.0908975
3680,34.10363902,-117.8233688
3681,34.10460264,-77.89942538
3682,34.10582624,-117.6525566
3683,34.10588366,-117.806339
3684,34.10625346,-117.6419445
3685,34.10649324,-84.54437087
3686,34.10649324,-84.54437087
3687,34.10672725,-117.6070864
3688,34.1068977,-117.8901133
3689,34.10701702,-117.8558307
3690,34.10703145,-118.0377232
3691,34.10718752,-117.7370736
3692,34.10718752,-117.7370736
3693,34.10726551,-84.00303616
3694,34.10726551,-84.00303616
3695,34.10754337,-83.69943471
3696,34.10754337,-83.69943471
3697,34.10761188,-118.0535051
3698,34.10856565,-117.5739677
3699,34.10974552,-117.7595728
3700,34.10976742,-82.8634514
